date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,pressure_msl,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,rain
2025-10-08 12:00:00+00:00,26.3,80.61767,30.09494,0.2,1013.10626,1013.8,15.664136,181.31688,27.4,0.335,0.2
2025-10-08 13:00:00+00:00,25.9,81.79924,30.857906,0.4,1013.1053,1013.8,11.190442,154.25934,28.8,0.33,0.4
2025-10-08 14:00:00+00:00,25.7,81.774635,29.116646,0.3,1012.4054,1013.1,11.672275,162.96214,28.3,0.329,0.3
2025-10-08 15:00:00+00:00,25.95,80.327415,29.356781,0.3,1011.80646,1012.5,11.542478,176.42374,28.1,0.328,0.3
2025-10-08 16:00:00+00:00,26.1,80.103355,29.403713,0.1,1011.0074,1011.7,12.638512,190.66974,28.05,0.323,0.1
2025-10-08 17:00:00+00:00,25.75,82.52955,29.302528,0.1,1011.0064,1011.7,11.525623,181.78987,27.55,0.322,0.1
2025-10-08 18:00:00+00:00,25.65,82.768776,29.390366,0.1,1010.9062,1011.6,10.041354,194.5345,27.0,0.32,0.1
2025-10-08 19:00:00+00:00,25.6,86.08938,29.86766,0.0,1011.1061,1011.8,8.827344,200.28264,26.45,0.319,0.0
2025-10-08 20:00:00+00:00,25.45,86.85971,29.912418,0.0,1011.90515,1012.6,7.4932766,204.10223,25.9,0.317,0.0
2025-10-08 21:00:00+00:00,25.4,86.85513,29.986496,0.0,1012.4048,1013.1,6.439876,206.56499,25.5,0.317,0.0
2025-10-08 22:00:00+00:00,25.4,86.33108,29.925678,0.0,1012.80457,1013.5,6.452441,210.1413,25.15,0.316,0.0
2025-10-08 23:00:00+00:00,25.4,85.55014,29.693588,0.0,1012.80457,1013.5,7.44121,212.15227,24.9,0.315,0.0
2025-10-09 00:00:00+00:00,25.4,85.032974,29.543983,0.0,1012.70465,1013.4,8.067936,218.65984,24.7,0.314,0.0
2025-10-09 01:00:00+00:00,25.0,89.21769,29.873302,0.0,1012.4039,1013.1,4.6800003,247.3801,25.05,0.305,0.0
2025-10-09 02:00:00+00:00,24.8,90.836235,29.910603,0.0,1012.2034,1012.9,3.462369,261.02747,24.8,0.305,0.0
2025-10-09 03:00:00+00:00,24.5,92.75971,29.72496,0.0,1011.4033,1012.1,2.8856194,273.57626,24.6,0.305,0.0
2025-10-09 04:00:00+00:00,24.45,93.60127,29.740738,0.0,1011.2035,1011.9,2.8460498,288.43503,24.45,0.305,0.0
2025-10-09 05:00:00+00:00,24.45,93.60127,29.718903,0.0,1011.2035,1011.9,2.995797,302.7352,24.3,0.304,0.0
2025-10-09 06:00:00+00:00,24.3,94.73151,29.413776,0.0,1011.5029,1012.2,4.2671766,332.3541,24.25,0.304,0.0
2025-10-09 07:00:00+00:00,24.5,94.73918,29.84998,0.0,1012.80237,1013.5,3.4763772,338.74942,24.6,0.304,0.0
2025-10-09 08:00:00+00:00,25.05,91.95436,30.579643,0.0,1013.1034,1013.8,2.4482646,342.8972,24.9,0.304,0.0
2025-10-09 09:00:00+00:00,25.3,90.323204,30.979755,0.1,1013.7036,1014.4,1.2074767,296.56497,25.3,0.304,0.1
2025-10-09 10:00:00+00:00,26.15,85.367134,31.397663,0.2,1013.90533,1014.6,3.745557,234.78232,26.3,0.304,0.2
2025-10-09 11:00:00+00:00,27.2,79.286224,32.495502,0.2,1013.70807,1014.4,7.289444,200.22495,27.75,0.301,0.2
2025-10-09 12:00:00+00:00,27.7,76.53517,33.249386,0.2,1012.80963,1013.5,10.134496,199.72237,28.9,0.296,0.2
2025-10-09 13:00:00+00:00,27.8,76.55041,33.581375,0.1,1012.1105,1012.8,12.245293,204.30453,29.1,0.292,0.1
2025-10-09 14:00:00+00:00,27.6,77.919266,32.99283,0.0,1011.4106,1012.1,12.976239,203.7204,29.8,0.286,0.0
2025-10-09 15:00:00+00:00,27.7,76.998886,32.850853,0.0,1010.811,1011.5,12.81165,204.04422,30.15,0.279,0.0
2025-10-09 16:00:00+00:00,27.45,77.897545,31.682354,0.0,1010.51086,1011.2,12.879752,206.56499,30.15,0.274,0.0
2025-10-09 17:00:00+00:00,27.05,79.50558,31.029526,0.0,1010.5099,1011.2,11.196232,216.50153,29.45,0.27,0.0
2025-10-09 18:00:00+00:00,26.55,81.38546,30.348785,0.0,1010.6086,1011.3,12.033103,214.641,28.6,0.268,0.0
2025-10-09 19:00:00+00:00,26.4,85.907585,30.90384,0.0,1010.8081,1011.5,10.310402,225.70723,27.8,0.27,0.0
2025-10-09 20:00:00+00:00,26.05,87.966545,30.73373,0.0,1011.3068,1012.0,9.292254,224.21526,27.05,0.27,0.0
2025-10-09 21:00:00+00:00,25.85,88.747086,30.503143,0.0,1011.8062,1012.5,9.292254,225.78473,26.45,0.269,0.0
2025-10-09 22:00:00+00:00,25.75,89.81293,30.501225,0.0,1012.6053,1013.3,9.044888,222.58046,26.05,0.269,0.0
2025-10-09 23:00:00+00:00,25.7,90.07962,30.43391,0.0,1012.6053,1013.3,9.1641035,224.9999,25.75,0.269,0.0
2025-10-10 00:00:00+00:00,25.6,90.343765,30.452457,0.0,1012.40515,1013.1,8.139901,234.90411,25.5,0.269,0.0
2025-10-10 01:00:00+00:00,25.65,90.89154,30.260777,0.0,1012.2054,1012.9,10.435344,255.00487,26.2,0.27,0.0
2025-10-10 02:00:00+00:00,25.5,90.881805,29.927906,0.0,1011.80524,1012.5,11.052058,253.92636,25.85,0.27,0.0
2025-10-10 03:00:00+00:00,25.1,92.5123,29.554691,0.0,1011.3046,1012.0,10.449306,259.07724,25.55,0.27,0.0
2025-10-10 04:00:00+00:00,25.1,91.95723,29.543434,0.0,1011.0048,1011.7,10.105681,265.91446,25.3,0.27,0.0
2025-10-10 05:00:00+00:00,25.1,91.68076,29.48944,0.0,1011.2047,1011.9,10.266314,272.00952,25.15,0.269,0.0
2025-10-10 06:00:00+00:00,24.95,92.50422,29.47157,0.0,1011.60406,1012.3,9.36173,271.10168,25.0,0.269,0.0
2025-10-10 07:00:00+00:00,25.2,90.86232,29.877075,0.0,1012.3043,1013.0,8.083983,258.4399,25.6,0.269,0.0
2025-10-10 08:00:00+00:00,25.9,88.21892,30.647835,0.0,1013.00543,1013.7,8.431228,253.8865,25.7,0.268,0.0
2025-10-10 09:00:00+00:00,26.9,83.66585,31.676998,0.0,1013.6075,1014.3,8.643749,238.62704,26.45,0.266,0.0
2025-10-10 10:00:00+00:00,27.65,81.03472,32.52335,0.0,1013.6091,1014.3,8.827344,230.7928,27.6,0.262,0.0
2025-10-10 11:00:00+00:00,28.0,79.395584,33.324894,0.1,1013.51013,1014.2,9.418662,224.9999,28.65,0.258,0.1
2025-10-10 12:00:00+00:00,28.1,79.17135,34.64758,0.1,1012.7107,1013.4,9.1641035,224.9999,29.8,0.252,0.1
2025-10-10 13:00:00+00:00,27.7,79.59369,33.502064,0.1,1011.6104,1012.3,12.221457,226.1934,30.55,0.249,0.1
2025-10-10 14:00:00+00:00,28.25,76.849655,33.4343,0.1,1010.5125,1011.2,12.257194,240.04648,30.8,0.244,0.1
2025-10-10 15:00:00+00:00,27.35,78.59208,31.478745,1.2,1009.6112,1010.3,14.76439,224.9999,30.6,0.253,1.2
2025-10-10 16:00:00+00:00,27.4,80.03384,31.119648,0.1,1009.1115,1009.8,14.835537,215.61858,30.15,0.25,0.1
2025-10-10 17:00:00+00:00,26.85,81.668915,30.72607,0.4,1009.50995,1010.2,12.936228,211.92084,29.45,0.252,0.4
2025-10-10 18:00:00+00:00,26.3,83.598946,30.759708,0.2,1010.2083,1010.9,8.320986,218.85338,28.65,0.253,0.2
2025-10-10 19:00:00+00:00,24.8,92.77536,29.44693,0.6,1011.0043,1011.7,8.085988,196.82149,27.85,0.26,0.6
2025-10-10 20:00:00+00:00,25.25,89.506386,30.620102,0.2,1011.40515,1012.1,2.50064,210.25635,27.0,0.262,0.2
2025-10-10 21:00:00+00:00,25.15,92.2372,30.968807,0.0,1012.10443,1012.8,1.0948973,189.46225,26.5,0.262,0.0
2025-10-10 22:00:00+00:00,24.85,89.747765,29.845516,1.1,1012.90314,1013.6,3.6402748,278.53067,26.15,0.277,1.1
2025-10-10 23:00:00+00:00,24.8,95.03585,30.381252,0.3,1013.1028,1013.8,3.362677,285.52417,25.85,0.28,0.3
2025-10-11 00:00:00+00:00,24.55,95.88835,30.15944,0.0,1012.80237,1013.5,2.7475805,301.60745,25.65,0.28,0.0
2025-10-11 01:00:00+00:00,24.95,91.67183,30.087257,0.6,1012.60333,1013.3,4.514377,274.57382,25.9,0.268,0.6
2025-10-11 02:00:00+00:00,24.65,95.60361,29.665783,0.1,1011.9032,1012.6,7.029225,283.32455,25.6,0.27,0.1
2025-10-11 03:00:00+00:00,24.4,95.02133,29.20293,0.0,1011.30304,1012.0,7.0199995,292.6199,25.35,0.27,0.0
2025-10-11 04:00:00+00:00,24.3,94.73151,29.130924,0.4,1010.8034,1011.5,6.2067385,299.5387,25.15,0.274,0.4
2025-10-11 05:00:00+00:00,24.2,95.58911,29.106514,0.6,1011.0029,1011.7,5.896202,301.26367,24.95,0.282,0.6
2025-10-11 06:00:00+00:00,24.1,95.58587,28.990807,0.3,1011.2026,1011.9,5.5916004,303.17853,24.8,0.286,0.3
2025-10-11 07:00:00+00:00,24.25,94.72959,29.407936,0.1,1011.9023,1012.6,3.7585104,286.6993,25.05,0.283,0.1
2025-10-11 08:00:00+00:00,24.75,91.10787,29.809368,0.2,1012.10345,1012.8,3.8141315,289.29013,25.05,0.286,0.2
2025-10-11 09:00:00+00:00,25.55,86.86889,30.248756,0.0,1012.2054,1012.9,6.279395,242.7005,25.3,0.286,0.0
2025-10-11 10:00:00+00:00,26.25,84.60866,31.43541,0.0,1012.7066,1013.4,3.9640884,219.47243,25.85,0.285,0.0
2025-10-11 11:00:00+00:00,26.85,80.68888,31.596481,0.1,1012.8077,1013.5,6.1437774,211.82741,26.55,0.284,0.1
2025-10-11 12:00:00+00:00,26.85,79.96063,31.115849,0.4,1011.6085,1012.3,8.827344,219.20718,27.0,0.286,0.4
2025-10-11 13:00:00+00:00,28.0,74.97957,32.735756,0.1,1010.41223,1011.1,5.7964473,205.76927,28.55,0.262,0.1
2025-10-11 14:00:00+00:00,27.85,76.0971,32.428722,0.1,1010.0119,1010.7,9.526405,202.20352,29.25,0.258,0.1
2025-10-11 15:00:00+00:00,26.65,81.89115,30.579662,0.0,1009.3099,1010.0,11.952054,217.04256,28.65,0.255,0.0
2025-10-11 16:00:00+00:00,26.65,81.89115,30.632038,0.0,1008.71027,1009.4,11.592894,216.15828,28.15,0.253,0.0
2025-10-11 17:00:00+00:00,26.5,83.1184,30.696724,0.0,1008.3102,1009.0,10.534229,213.147,27.7,0.251,0.0
2025-10-11 18:00:00+00:00,26.35,84.11054,30.897327,0.0,1008.70953,1009.4,8.338489,212.6609,27.35,0.25,0.0
2025-10-11 19:00:00+00:00,26.45,86.171,31.374699,0.0,1009.2092,1009.9,7.8480825,216.60716,26.95,0.246,0.0
2025-10-11 20:00:00+00:00,26.1,86.91904,30.83973,0.1,1009.5084,1010.2,8.274128,224.11868,26.4,0.247,0.1
2025-10-11 21:00:00+00:00,25.85,88.214806,30.447483,0.0,1010.00745,1010.7,9.252069,232.90707,26.0,0.247,0.0
2025-10-11 22:00:00+00:00,25.6,89.53236,30.091717,0.0,1010.9062,1011.6,9.97986,230.85602,25.7,0.247,0.0
2025-10-11 23:00:00+00:00,25.45,90.3335,30.002121,0.0,1011.1057,1011.8,9.567131,228.81418,25.45,0.247,0.0
2025-10-12 00:00:00+00:00,25.45,90.06203,30.153202,0.0,1010.9058,1011.6,8.320986,231.14662,25.25,0.247,0.0
2025-10-12 01:00:00+00:00,25.65,88.998825,30.364037,0.0,1010.40656,1011.1,8.244708,233.88057,26.3,0.239,0.0
2025-10-12 02:00:00+00:00,25.4,89.24813,30.082523,0.1,1009.7067,1010.4,7.628263,250.70985,25.85,0.24,0.1
2025-10-12 03:00:00+00:00,25.15,91.133255,30.429752,0.1,1009.7061,1010.4,3.9518096,300.06848,25.55,0.242,0.1
2025-10-12 04:00:00+00:00,24.9,87.86921,29.591946,0.5,1009.7054,1010.4,4.514377,203.49858,25.3,0.248,0.5
2025-10-12 05:00:00+00:00,24.65,88.92092,29.058441,0.1,1009.6048,1010.3,6.2613096,198.43504,24.95,0.249,0.1
2025-10-12 06:00:00+00:00,24.0,91.337074,28.92292,0.0,1010.003,1010.7,1.9469976,213.6901,24.7,0.25,0.0
2025-10-12 07:00:00+00:00,24.95,90.0267,30.138012,0.0,1010.7047,1011.4,2.9301877,222.5104,25.45,0.261,0.0
2025-10-12 08:00:00+00:00,25.75,85.585045,30.591988,0.0,1011.4061,1012.1,5.0911684,224.9999,25.65,0.26,0.0
2025-10-12 09:00:00+00:00,26.5,83.1184,31.575146,0.0,1011.8078,1012.5,4.510787,208.61037,26.45,0.258,0.0
2025-10-12 10:00:00+00:00,27.35,79.546295,32.51049,0.0,1012.1095,1012.8,5.0688457,186.1154,27.75,0.255,0.0
2025-10-12 11:00:00+00:00,27.9,75.646515,33.70938,0.1,1012.31055,1013.0,5.2200003,180.0,28.95,0.25,0.1
2025-10-12 12:00:00+00:00,27.95,74.97155,33.848583,0.1,1011.21136,1011.9,8.197414,188.84174,30.05,0.244,0.1
2025-10-12 13:00:00+00:00,28.95,60.725708,31.947609,0.1,1011.11365,1011.8,17.54977,68.96242,30.95,0.25,0.1
2025-10-12 14:00:00+00:00,29.0,57.807526,32.34986,0.1,1009.91473,1010.6,11.481968,80.98076,30.9,0.243,0.1
2025-10-12 15:00:00+00:00,28.4,59.66975,31.156925,0.0,1009.0138,1009.7,6.8612823,85.4861,29.95,0.239,0.0
2025-10-12 16:00:00+00:00,28.1,62.82274,31.13763,0.0,1008.9132,1009.6,6.8399997,90.0,29.45,0.235,0.0
2025-10-12 17:00:00+00:00,27.65,66.10482,31.22335,0.0,1008.71246,1009.4,4.5891175,101.3099,28.7,0.233,0.0
2025-10-12 18:00:00+00:00,26.85,74.79374,30.63002,0.0,1008.91034,1009.6,7.8149853,141.54626,27.95,0.231,0.0
2025-10-12 19:00:00+00:00,25.55,86.08455,30.826405,0.0,1009.5072,1010.2,1.7076298,161.56496,27.05,0.232,0.0
2025-10-12 20:00:00+00:00,25.35,84.256935,30.153584,0.0,1010.4058,1011.1,2.7534704,101.3099,26.4,0.232,0.0
2025-10-12 21:00:00+00:00,25.4,84.518555,30.33062,0.1,1011.4055,1012.1,2.2768397,18.435053,26.0,0.233,0.1
2025-10-12 22:00:00+00:00,25.0,88.679565,30.213932,0.1,1011.3046,1012.0,1.9386592,21.801476,25.6,0.233,0.1
2025-10-12 23:00:00+00:00,25.0,87.34666,29.978928,0.0,1010.6051,1011.3,2.5455842,188.13002,25.3,0.234,0.0
2025-10-13 00:00:00+00:00,24.65,90.55203,29.839874,0.0,1010.40424,1011.1,2.1068459,199.9832,25.0,0.234,0.0
2025-10-13 01:00:00+00:00,24.8,91.66291,30.33723,0.0,1010.00494,1010.7,1.1525624,308.65982,25.0,0.267,0.0
2025-10-13 02:00:00+00:00,24.7,92.49072,30.327305,0.0,1009.60516,1010.3,0.742159,345.9637,24.8,0.267,0.0
2025-10-13 03:00:00+00:00,24.7,93.05031,30.39095,0.0,1009.3054,1010.0,0.71999997,360.0,24.6,0.267,0.0
2025-10-13 04:00:00+00:00,24.8,89.744156,30.11317,0.0,1009.1055,1009.8,1.26,180.0,24.45,0.267,0.0
2025-10-13 05:00:00+00:00,24.75,88.92872,29.784367,0.0,1009.1055,1009.8,2.36753,171.25392,24.3,0.267,0.0
2025-10-13 06:00:00+00:00,25.0,87.082184,30.109455,0.0,1009.50586,1010.2,1.4512063,150.2552,24.1,0.267,0.0
2025-10-13 07:00:00+00:00,25.4,87.11824,30.860607,0.0,1010.70605,1011.4,0.6489992,56.309914,23.6,0.269,0.0
2025-10-13 08:00:00+00:00,26.45,82.862144,32.122967,0.0,1011.2078,1011.9,0.0,270.0,24.55,0.268,0.0
2025-10-13 09:00:00+00:00,27.0,80.22251,32.447857,0.0,1011.509,1012.2,1.5379207,249.44386,25.7,0.267,0.0
2025-10-13 10:00:00+00:00,27.95,75.19854,33.230396,0.0,1011.9108,1012.6,3.7971036,185.44025,27.45,0.263,0.0
2025-10-13 11:00:00+00:00,28.35,75.03576,34.105503,0.1,1011.8119,1012.5,7.208994,177.13765,28.85,0.258,0.1
2025-10-13 12:00:00+00:00,27.9,76.10485,32.70214,0.0,1010.51184,1011.2,10.081606,178.97699,29.45,0.253,0.0
2025-10-13 13:00:00+00:00,28.75,71.13156,34.379997,0.0,1009.9141,1010.6,10.209348,189.1301,30.45,0.245,0.0
2025-10-13 14:00:00+00:00,27.9,74.28593,31.804382,0.0,1009.5125,1010.2,10.564942,188.8203,30.35,0.24,0.0
2025-10-13 15:00:00+00:00,28.0,73.407715,32.411583,0.0,1009.313,1010.0,10.096059,191.30989,30.5,0.234,0.0
2025-10-13 16:00:00+00:00,27.85,74.27769,31.863258,0.0,1008.51294,1009.2,12.144331,191.9761,30.55,0.229,0.0
2025-10-13 17:00:00+00:00,27.45,76.497,31.352753,0.0,1008.3123,1009.0,10.703569,199.65392,30.05,0.225,0.0
2025-10-13 18:00:00+00:00,26.95,77.58924,30.830364,0.0,1008.6109,1009.3,9.860649,201.41304,29.1,0.223,0.0
2025-10-13 19:00:00+00:00,27.1,79.75282,31.679535,0.0,1009.21075,1009.9,7.491114,215.21768,28.3,0.222,0.0
2025-10-13 20:00:00+00:00,26.9,80.452034,31.63913,0.0,1010.10986,1010.8,6.193674,215.53777,27.45,0.221,0.0
2025-10-13 21:00:00+00:00,26.6,82.8796,31.65667,0.0,1011.00836,1011.7,4.8433046,228.01286,26.8,0.221,0.0
2025-10-13 22:00:00+00:00,26.5,84.12681,31.414204,0.0,1011.7079,1012.4,6.444905,215.90982,26.35,0.221,0.0
2025-10-13 23:00:00+00:00,26.45,83.61571,30.97918,0.0,1011.80743,1012.5,8.461914,209.29126,26.0,0.221,0.0
2025-10-14 00:00:00+00:00,26.35,84.11054,30.644764,0.0,1011.40765,1012.1,10.070353,208.85556,25.7,0.221,0.0
2025-10-14 01:00:00+00:00,26.35,83.857185,31.0411,0.0,1011.7075,1012.4,7.145796,229.08571,26.35,0.223,0.0
2025-10-14 02:00:00+00:00,26.25,83.341194,30.87537,0.0,1011.10767,1011.8,6.7757506,230.38934,25.95,0.223,0.0
2025-10-14 03:00:00+00:00,26.15,83.07819,30.639122,0.0,1010.6076,1011.3,7.10031,239.53453,25.65,0.223,0.0
2025-10-14 04:00:00+00:00,25.95,84.32162,30.459087,0.0,1010.5074,1011.2,7.1684303,241.50446,25.35,0.223,0.0
2025-10-14 05:00:00+00:00,25.8,85.590065,30.486439,0.0,1010.30725,1011.0,6.361415,244.8852,25.15,0.222,0.0
2025-10-14 06:00:00+00:00,25.6,87.39963,30.629322,0.0,1010.70636,1011.4,4.6277857,256.50424,24.95,0.223,0.0
2025-10-14 07:00:00+00:00,25.7,88.20239,30.946411,0.0,1011.80585,1012.5,4.175069,262.5687,25.3,0.222,0.0
2025-10-14 08:00:00+00:00,26.25,84.86416,31.250141,0.2,1012.10693,1012.8,5.441838,235.78424,25.6,0.224,0.2
2025-10-14 09:00:00+00:00,27.0,79.25877,31.510845,0.1,1012.6082,1013.3,7.145796,220.91429,26.45,0.223,0.1
2025-10-14 10:00:00+00:00,27.65,76.06612,32.25397,0.1,1012.90955,1013.6,6.297428,210.96368,27.6,0.22,0.1
2025-10-14 11:00:00+00:00,28.0,75.89097,33.843616,0.1,1013.11035,1013.8,5.8631387,197.87878,28.95,0.215,0.1
2025-10-14 12:00:00+00:00,27.85,78.1905,33.595226,0.1,1012.21045,1012.9,7.7983837,198.85326,29.9,0.211,0.1
2025-10-14 13:00:00+00:00,27.85,79.853355,34.01679,0.1,1011.81067,1012.5,8.61371,153.97047,30.25,0.209,0.1
2025-10-14 14:00:00+00:00,27.7,79.35466,33.06428,0.1,1010.811,1011.5,9.292254,171.08516,30.65,0.205,0.1
2025-10-14 15:00:00+00:00,26.8,82.9028,31.653084,1.3,1010.3094,1011.0,9.243311,186.70975,30.5,0.216,1.3
2025-10-14 16:00:00+00:00,27.45,78.84368,32.003033,0.0,1010.4109,1011.1,8.287822,177.5105,30.45,0.212,0.0
2025-10-14 17:00:00+00:00,26.5,82.61818,30.613277,0.2,1010.2089,1010.9,10.694485,186.76608,29.55,0.212,0.2
2025-10-14 18:00:00+00:00,26.3,83.598946,30.393818,0.1,1010.3082,1011.0,10.829959,195.42223,28.7,0.212,0.1
2025-10-14 19:00:00+00:00,26.6,85.15609,31.5237,0.0,1010.50867,1011.2,7.6409945,195.01842,27.9,0.208,0.0
2025-10-14 20:00:00+00:00,26.0,86.64856,30.665443,0.7,1011.4067,1012.1,8.155807,202.03629,27.25,0.215,0.7
2025-10-14 21:00:00+00:00,26.0,87.43475,30.818989,0.0,1012.2062,1012.9,7.731623,204.77512,26.7,0.215,0.0
2025-10-14 22:00:00+00:00,26.0,87.172,30.667965,0.0,1013.3054,1014.0,8.557102,202.24907,26.3,0.215,0.0
2025-10-14 23:00:00+00:00,25.4,89.24813,29.88932,0.0,1013.3042,1014.0,8.953078,210.17343,26.0,0.215,0.0
2025-10-15 00:00:00+00:00,25.1,90.58225,29.618073,0.0,1012.7037,1013.4,8.55142,229.26797,25.65,0.215,0.0
2025-10-15 01:00:00+00:00,26.05,87.17648,31.156036,0.0,1012.2062,1012.9,5.7628117,218.65984,26.1,0.195,0.0
2025-10-15 02:00:00+00:00,24.95,90.57216,30.01624,0.6,1011.50415,1012.2,4.175069,187.43132,25.75,0.202,0.6
2025-10-15 03:00:00+00:00,24.9,89.480385,29.795776,0.2,1011.30426,1012.0,4.323748,182.3859,25.5,0.204,0.2
2025-10-15 04:00:00+00:00,24.6,91.92833,29.593506,0.0,1011.20374,1011.9,4.2671766,242.35411,25.25,0.205,0.0
2025-10-15 05:00:00+00:00,24.45,92.47719,29.211956,0.0,1011.6032,1012.3,5.6521144,260.83774,25.0,0.205,0.0
2025-10-15 06:00:00+00:00,24.35,92.75187,28.961662,0.0,1011.80273,1012.5,6.4799995,270.0,24.8,0.205,0.0
2025-10-15 07:00:00+00:00,25.25,90.59229,29.920006,0.0,1012.00476,1012.7,8.131936,275.0795,25.7,0.203,0.0
2025-10-15 08:00:00+00:00,25.45,89.52123,30.06187,0.0,1012.80457,1013.5,8.528657,262.7251,25.7,0.203,0.0
2025-10-15 09:00:00+00:00,26.6,82.38101,30.87991,0.0,1013.4067,1014.1,9.7565975,232.49579,26.4,0.201,0.0
2025-10-15 10:00:00+00:00,27.45,80.28174,31.889763,0.0,1013.7087,1014.4,10.316686,222.87889,27.6,0.198,0.0
2025-10-15 11:00:00+00:00,27.8,78.41912,32.95229,0.1,1013.5095,1014.2,11.385622,219.22566,28.85,0.194,0.1
2025-10-15 12:00:00+00:00,27.75,78.64844,32.955936,0.0,1012.5102,1013.2,12.061343,217.72505,29.75,0.189,0.0
2025-10-15 13:00:00+00:00,27.95,74.97155,32.710316,0.0,1011.9108,1012.6,13.581354,214.74324,30.85,0.182,0.0
2025-10-15 14:00:00+00:00,27.35,76.713715,30.981613,0.1,1011.11017,1011.8,12.362475,222.04915,30.5,0.179,0.1
2025-10-15 15:00:00+00:00,27.2,77.86126,30.918385,0.1,1010.31036,1011.0,12.172312,231.6048,30.2,0.177,0.1
2025-10-15 16:00:00+00:00,27.8,74.72083,31.396095,0.1,1009.6122,1010.3,12.601285,224.42136,30.25,0.174,0.1
2025-10-15 17:00:00+00:00,27.2,78.80874,31.005592,0.0,1009.31104,1010.0,12.387348,215.53777,29.85,0.172,0.0
2025-10-15 18:00:00+00:00,26.6,81.39168,30.610626,0.0,1010.10895,1010.8,10.783486,213.42484,29.05,0.171,0.0
2025-10-15 19:00:00+00:00,26.95,82.67109,31.431416,0.0,1009.6102,1010.3,10.036512,212.54999,28.3,0.185,0.0
2025-10-15 20:00:00+00:00,26.7,84.91084,31.739704,0.0,1010.40906,1011.1,7.056826,217.74687,27.55,0.185,0.0
2025-10-15 21:00:00+00:00,26.6,85.15609,31.743969,0.0,1011.3081,1012.0,6.1305785,220.23628,27.0,0.185,0.0
2025-10-15 22:00:00+00:00,26.55,85.66445,31.598003,0.0,1011.9077,1012.6,7.001514,226.04153,26.55,0.185,0.0
2025-10-15 23:00:00+00:00,26.5,85.65947,31.347904,0.0,1012.10754,1012.8,8.161764,221.42357,26.2,0.185,0.0
2025-10-16 00:00:00+00:00,26.3,86.41617,31.025635,0.0,1011.7073,1012.4,8.790563,222.5104,25.95,0.185,0.0
2025-10-16 01:00:00+00:00,26.35,82.85054,30.565434,0.0,1011.7075,1012.4,9.585739,235.71307,26.7,0.178,0.0
2025-10-16 02:00:00+00:00,26.2,82.83304,30.453625,0.0,1011.10767,1011.8,8.714677,231.7098,26.25,0.178,0.0
2025-10-16 03:00:00+00:00,25.95,83.81303,30.360168,0.0,1010.2076,1010.9,7.44121,237.84773,25.9,0.178,0.0
2025-10-16 04:00:00+00:00,25.8,84.56106,30.109646,0.0,1010.10736,1010.8,8.131936,264.92047,25.6,0.178,0.0
2025-10-16 05:00:00+00:00,24.7,89.73686,29.158142,0.8,1010.5046,1011.2,6.7205353,352.30405,25.4,0.187,0.8
2025-10-16 06:00:00+00:00,24.25,92.74664,28.979187,1.5,1010.90295,1011.6,5.2694216,97.853226,25.15,0.206,1.5
2025-10-16 07:00:00+00:00,25.9,80.565605,30.485195,0.8,1010.9068,1011.6,3.462369,261.02747,26.25,0.195,0.8
2025-10-16 08:00:00+00:00,26.4,83.35823,31.001167,0.0,1010.908,1011.6,7.555712,257.61926,26.25,0.195,0.0
2025-10-16 09:00:00+00:00,27.35,78.35512,31.804619,0.0,1011.6098,1012.3,8.139901,234.90411,27.0,0.193,0.0
2025-10-16 10:00:00+00:00,28.0,76.35028,32.353004,0.1,1012.1111,1012.8,11.019764,218.36752,28.2,0.19,0.1
2025-10-16 11:00:00+00:00,27.9,77.26138,32.736282,0.0,1011.9108,1012.6,12.886039,208.35487,29.25,0.185,0.0
2025-10-16 12:00:00+00:00,27.7,78.641396,33.14454,0.0,1011.5105,1012.2,13.141232,203.40471,30.25,0.18,0.0
2025-10-16 13:00:00+00:00,28.8,72.661,33.55812,0.0,1010.51373,1011.2,12.936228,211.92084,31.35,0.17,0.0
2025-10-16 14:00:00+00:00,28.75,72.87192,34.618946,0.1,1009.6143,1010.3,12.081473,213.45334,32.1,0.165,0.1
2025-10-16 15:00:00+00:00,28.6,72.62648,33.952538,0.1,1009.0144,1009.7,11.4862,212.19571,32.4,0.16,0.1
2025-10-16 16:00:00+00:00,28.4,72.37253,32.07177,0.1,1008.3143,1009.0,13.032298,212.59258,32.1,0.157,0.1
2025-10-16 17:00:00+00:00,27.65,76.06612,31.117119,0.0,1008.21277,1008.9,14.092977,204.92845,31.35,0.155,0.0
2025-10-16 18:00:00+00:00,27.25,77.398674,30.942745,0.0,1009.2111,1009.9,12.145665,186.80896,30.25,0.153,0.0
2025-10-16 19:00:00+00:00,27.35,80.26858,32.501064,0.3,1009.8111,1010.5,5.020677,194.5345,29.3,0.148,0.3
2025-10-16 20:00:00+00:00,27.1,82.192856,32.414593,0.1,1010.6098,1011.3,4.5322843,173.15732,28.4,0.149,0.1
2025-10-16 21:00:00+00:00,27.0,81.68739,31.947025,0.0,1011.20917,1011.9,6.2145634,169.99208,27.7,0.149,0.0
2025-10-16 22:00:00+00:00,26.75,82.39886,31.781738,0.0,1011.5086,1012.2,5.2200003,180.0,27.1,0.149,0.0
